inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
The patient that the doctor reviewed blinked; in short, the patient reviewed the doctor.	4	False	False			that	; in short, 	58
The patient that the doctor reviewed blinked; by contrast, the patient reviewed the doctor.	4	False	False			that	; by contrast, 	59
The patient that the doctor reviewed blinked; in short, the patient reviewed the doctor.	4	False	False			that	; in short, 	56
The President that the beaurocrat noticed contemplated; by contrast, the President contemplated.	5	True	False			that	; by contrast, 	71
The President that the beaurocrat noticed contemplated; in short, the President contemplated.	5	True	False			that	; in short, 	68
The President that the beaurocrat noticed contemplated; by contrast, the President contemplated.	5	True	False			that	; by contrast, 	69
The President that the beaurocrat noticed contemplated; in short, the President contemplated.	5	True	False			that	; in short, 	66
The President that the beaurocrat noticed contemplated; by contrast, the beaurocrat noticed the President.	5	True	False			that	; by contrast, 	71
The President that the beaurocrat noticed contemplated; in short, the beaurocrat noticed the President.	5	True	False			that	; in short, 	68
The President that the beaurocrat noticed contemplated; by contrast, the beaurocrat noticed the President.	5	True	False			that	; by contrast, 	69
The President that the beaurocrat noticed contemplated; in short, the beaurocrat noticed the President.	5	True	False			that	; in short, 	66
The President that the beaurocrat noticed contemplated; by contrast, the beaurocrat contemplated.	5	False	False			that	; by contrast, 	71
The President that the beaurocrat noticed contemplated; in short, the beaurocrat contemplated.	5	False	False			that	; in short, 	68
The President that the beaurocrat noticed contemplated; by contrast, the beaurocrat contemplated.	5	False	False			that	; by contrast, 	69
The President that the beaurocrat noticed contemplated; in short, the beaurocrat contemplated.	5	False	False			that	; in short, 	66
The President that the beaurocrat noticed contemplated; by contrast, the President noticed the beaurocrat.	5	False	False			that	; by contrast, 	71
The President that the beaurocrat noticed contemplated; in short, the President noticed the beaurocrat.	5	False	False			that	; in short, 	68
The President that the beaurocrat noticed contemplated; by contrast, the President noticed the beaurocrat.	5	False	False			that	; by contrast, 	69
The President that the beaurocrat noticed contemplated; in short, the President noticed the beaurocrat.	5	False	False			that	; in short, 	66
The beaurocrat that the President noticed contemplated; by contrast, the beaurocrat contemplated.	5	True	False			that	; by contrast, 	71
The beaurocrat that the President noticed contemplated; in short, the beaurocrat contemplated.	5	True	False			that	; in short, 	68
The beaurocrat that the President noticed contemplated; by contrast, the beaurocrat contemplated.	5	True	False			that	; by contrast, 	69
The beaurocrat that the President noticed contemplated; in short, the beaurocrat contemplated.	5	True	False			that	; in short, 	66
The beaurocrat that the President noticed contemplated; by contrast, the President noticed the beaurocrat.	5	True	False			that	; by contrast, 	71
The beaurocrat that the President noticed contemplated; in short, the President noticed the beaurocrat.	5	True	False			that	; in short, 	68
The beaurocrat that the President noticed contemplated; by contrast, the President noticed the beaurocrat.	5	True	False			that	; by contrast, 	69
The beaurocrat that the President noticed contemplated; in short, the President noticed the beaurocrat.	5	True	False			that	; in short, 	66
The beaurocrat that the President noticed contemplated; by contrast, the President contemplated.	5	False	False			that	; by contrast, 	71
The beaurocrat that the President noticed contemplated; in short, the President contemplated.	5	False	False			that	; in short, 	68
The beaurocrat that the President noticed contemplated; by contrast, the President contemplated.	5	False	False			that	; by contrast, 	69
The beaurocrat that the President noticed contemplated; in short, the President contemplated.	5	False	False			that	; in short, 	66
The beaurocrat that the President noticed contemplated; by contrast, the beaurocrat noticed the President.	5	False	False			that	; by contrast, 	71
The beaurocrat that the President noticed contemplated; in short, the beaurocrat noticed the President.	5	False	False			that	; in short, 	68
The beaurocrat that the President noticed contemplated; by contrast, the beaurocrat noticed the President.	5	False	False			that	; by contrast, 	69
The beaurocrat that the President noticed contemplated; in short, the beaurocrat noticed the President.	5	False	False			that	; in short, 	66
The President that the beaurocrat noticed tweeted; by contrast, the President tweeted.	5	True	False			that	; by contrast, 	66
The President that the beaurocrat noticed tweeted; in short, the President tweeted.	5	True	False			that	; in short, 	63
The President that the beaurocrat noticed tweeted; by contrast, the President tweeted.	5	True	False			that	; by contrast, 	64
The President that the beaurocrat noticed tweeted; in short, the President tweeted.	5	True	False			that	; in short, 	61
The President that the beaurocrat noticed tweeted; by contrast, the beaurocrat noticed the President.	5	True	False			that	; by contrast, 	66
The President that the beaurocrat noticed tweeted; in short, the beaurocrat noticed the President.	5	True	False			that	; in short, 	63
The President that the beaurocrat noticed tweeted; by contrast, the beaurocrat noticed the President.	5	True	False			that	; by contrast, 	64
The President that the beaurocrat noticed tweeted; in short, the beaurocrat noticed the President.	5	True	False			that	; in short, 	61
The President that the beaurocrat noticed tweeted; by contrast, the beaurocrat tweeted.	5	False	False			that	; by contrast, 	66
The President that the beaurocrat noticed tweeted; in short, the beaurocrat tweeted.	5	False	False			that	; in short, 	63
The President that the beaurocrat noticed tweeted; by contrast, the beaurocrat tweeted.	5	False	False			that	; by contrast, 	64
The President that the beaurocrat noticed tweeted; in short, the beaurocrat tweeted.	5	False	False			that	; in short, 	61
The President that the beaurocrat noticed tweeted; by contrast, the President noticed the beaurocrat.	5	False	False			that	; by contrast, 	66
The President that the beaurocrat noticed tweeted; in short, the President noticed the beaurocrat.	5	False	False			that	; in short, 	63
The President that the beaurocrat noticed tweeted; by contrast, the President noticed the beaurocrat.	5	False	False			that	; by contrast, 	64
The President that the beaurocrat noticed tweeted; in short, the President noticed the beaurocrat.	5	False	False			that	; in short, 	61
The beaurocrat that the President noticed tweeted; by contrast, the beaurocrat tweeted.	5	True	False			that	; by contrast, 	66
The beaurocrat that the President noticed tweeted; in short, the beaurocrat tweeted.	5	True	False			that	; in short, 	63
The beaurocrat that the President noticed tweeted; by contrast, the beaurocrat tweeted.	5	True	False			that	; by contrast, 	64
The beaurocrat that the President noticed tweeted; in short, the beaurocrat tweeted.	5	True	False			that	; in short, 	61
The beaurocrat that the President noticed tweeted; by contrast, the President noticed the beaurocrat.	5	True	False			that	; by contrast, 	66
The beaurocrat that the President noticed tweeted; in short, the President noticed the beaurocrat.	5	True	False			that	; in short, 	63
The beaurocrat that the President noticed tweeted; by contrast, the President noticed the beaurocrat.	5	True	False			that	; by contrast, 	64
The beaurocrat that the President noticed tweeted; in short, the President noticed the beaurocrat.	5	True	False			that	; in short, 	61
The beaurocrat that the President noticed tweeted; by contrast, the President tweeted.	5	False	False			that	; by contrast, 	66
The beaurocrat that the President noticed tweeted; in short, the President tweeted.	5	False	False			that	; in short, 	63
The beaurocrat that the President noticed tweeted; by contrast, the President tweeted.	5	False	False			that	; by contrast, 	64
The beaurocrat that the President noticed tweeted; in short, the President tweeted.	5	False	False			that	; in short, 	61
The beaurocrat that the President noticed tweeted; by contrast, the beaurocrat noticed the President.	5	False	False			that	; by contrast, 	66
The beaurocrat that the President noticed tweeted; in short, the beaurocrat noticed the President.	5	False	False			that	; in short, 	63
The beaurocrat that the President noticed tweeted; by contrast, the beaurocrat noticed the President.	5	False	False			that	; by contrast, 	64
The beaurocrat that the President noticed tweeted; in short, the beaurocrat noticed the President.	5	False	False			that	; in short, 	61
The bride that the priest slapped shouted; by contrast, the bride shouted.	6	True	False			that	; by contrast, 	58
The bride that the priest slapped shouted; in short, the bride shouted.	6	True	False			that	; in short, 	55
The bride that the priest slapped shouted; by contrast, the bride shouted.	6	True	False			that	; by contrast, 	56
The bride that the priest slapped shouted; in short, the bride shouted.	6	True	False			that	; in short, 	53
The bride that the priest slapped shouted; by contrast, the priest slapped the bride.	6	True	False			that	; by contrast, 	58
The bride that the priest slapped shouted; in short, the priest slapped the bride.	6	True	False			that	; in short, 	55
The bride that the priest slapped shouted; by contrast, the priest slapped the bride.	6	True	False			that	; by contrast, 	56
The bride that the priest slapped shouted; in short, the priest slapped the bride.	6	True	False			that	; in short, 	53
The bride that the priest slapped shouted; by contrast, the priest shouted.	6	False	False			that	; by contrast, 	58
The bride that the priest slapped shouted; in short, the priest shouted.	6	False	False			that	; in short, 	55
The bride that the priest slapped shouted; by contrast, the priest shouted.	6	False	False			that	; by contrast, 	56
The bride that the priest slapped shouted; in short, the priest shouted.	6	False	False			that	; in short, 	53
